all_avg_price	first_seven_avg_price	last_three_avg_price
294.74	272.88	309.32
172.07	197.2	158.11
363.76	173.36	601.75
429.58	415.75	439.64
360.85	234.83	468.86
51.07	56.85	37.58
348.8	414.33	250.5
217.49	175.54	271.43
257.83	148.93	511.93
438.43	478.0	408.75
598.92	677.84	317.04
48.42	28.97	67.87
188.74	148.25	208.99
196.71	199.25	184.0
658.73	619.0	764.67
376.43	328.6	451.6
52.85	41.58	61.86
189.94	218.66	142.95
301.29	155.75	495.33
167.32	143.0	186.78
169.28	78.3	249.76
233.14	178.75	305.67
132.24	183.0	94.16
106.0	119.17	79.67
325.13	335.81	255.75
309.47	296.6	325.56
544.86	266.0	754.0
464.4	309.7	670.67
119.5	158.67	80.33
58.33	89.95	26.72
265.75	305.0	226.5
553.52	239.29	1182.0
294.03	306.57	277.3
323.57	283.23	357.85
605.75	608.5	603.0
123.96	46.23	201.7
304.57	312.33	298.75
382.05	328.58	465.22
336.23	363.31	255.0
264.26	271.48	239.88
170.26	191.23	128.34
218.13	520.15	45.54
1071.17	1246.5	930.9
113.11	146.75	86.2
4775.18	5398.6	4329.87
197.23	318.6	75.87
129.88	76.8	218.33
292.77	403.0	237.66
510.48	784.17	99.95
156.44	126.0	194.5
25.24	28.91	18.8
385.79	445.0	279.2
396.52	341.88	578.67
150.98	200.17	77.2
346.14	323.0	377.0
111.22	113.2	107.93
266.27	177.79	354.75
84.18	75.3	94.53
524.9	411.77	694.58
168.95	164.99	195.33
113.34	133.22	60.33
2836.96	2400.28	3819.5
258.14	221.64	294.64
222.02	257.2	121.5
468.0	323.83	684.25
51.33	54.19	42.28
242.21	291.57	143.48
97.59	178.67	75.48
209.72	219.98	189.2
199.61	195.39	213.67
192.68	198.64	176.0
654.72	807.49	247.33
308.75	349.38	132.67
311.43	342.0	288.5
217.69	239.57	166.63
307.76	348.44	226.41
124.38	169.92	78.83
139.75	137.27	145.2
59.39	69.08	39.99
47.19	46.0	49.4
219.71	188.75	261.0
61.51	79.03	26.47
256.07	300.78	186.96
332.91	421.75	214.47
297.92	283.5	321.0
264.62	149.43	495.0
429.67	541.33	318.0
118.1	167.79	5.16
172.62	56.3	250.17
218.72	171.95	296.67
171.64	180.06	163.22
129.38	97.33	148.6
173.5	146.0	190.0
385.9	393.5	368.17
197.75	174.71	253.71
247.34	229.89	311.33
1416.8	305.85	1884.57
381.68	303.24	617.0
161.73	97.03	248.0
277.0	342.0	212.0
85.39	85.67	85.12
300.15	122.64	655.17
152.05	210.58	64.25
185.89	188.17	181.33
179.11	156.75	197.0
339.35	319.1	393.33
345.16	309.72	380.6
236.25	281.78	177.71
78.23	59.4	103.33
49.18	54.45	44.96
116.45	111.99	128.33
351.25	91.0	611.5
258.31	262.3	251.67
79.92	79.11	83.67
310.86	227.5	422.0
39.24	17.04	76.25
82.6	68.72	101.1
53.85	64.56	29.75
189.5	258.0	121.0
132.19	149.27	92.33
86.01	107.83	61.46
136.92	128.12	154.5
423.14	284.75	607.67
43.0	41.74	45.93
382.57	336.0	444.67
201.71	219.72	153.67
124.62	122.63	126.6
184.0	195.88	168.17
209.88	218.6	195.33
96.62	85.75	107.5
102.47	115.92	48.68
21.33	19.83	22.83
66.71	50.3	77.65
12075.5	285.4	31725.67
179.86	237.0	137.0
114.12	138.37	57.53
162.13	180.22	138.0
181.56	174.54	195.6
75.44	94.96	36.4
33.26	35.03	27.97
350.38	363.6	328.33
149.29	136.28	188.33
157.23	171.31	115.0
288.29	281.19	338.0
316.5	387.0	152.0
1434.86	1138.0	1657.5
119.43	94.33	138.25
196.24	293.67	123.17
87.83	83.8	104.76
87.63	84.18	94.53
105.28	90.21	129.4
337.07	309.73	437.33
189.57	238.0	125.0
349.33	94.0	604.67
396.18	365.0	422.17
166.05	59.57	414.5
152.67	141.7	162.64
72.04	94.16	33.32
640.0	689.0	542.0
485.82	193.8	729.17
295.17	328.33	262.0
396.67	534.67	258.67
23.8	23.2	24.28
213.83	149.67	278.0
345.42	263.09	551.25
253.07	321.93	122.23
242.66	226.7	269.27
91.85	57.15	230.67
181.05	182.92	178.25
27.83	10.8	67.57
216.78	142.33	248.69
308.65	186.66	723.4
169.41	223.5	97.3
339.06	365.18	283.56
220.3	47.63	349.8
358.29	400.75	301.67
82.75	41.12	138.27
103.27	98.75	121.33
51.23	52.25	49.87
297.27	182.38	603.67
1094.58	983.9	1232.92
177.53	179.69	172.83
162.58	187.61	81.25
802.12	903.26	586.37
315.6	349.64	222.0
261.64	133.3	518.33
269.15	151.76	523.5
98.11	68.36	115.11
203.29	144.59	320.67
35.41	41.19	21.93
287.0	332.11	255.77
1944.11	2122.33	1587.67
179.83	201.0	158.67
187.4	175.33	213.27
200.2	192.65	215.3
67.87	52.33	81.19
8827.81	10963.8	5267.83
117.47	167.15	99.73
125.53	81.41	202.75
58.26	59.26	56.89
159.34	159.57	159.22
89.11	99.67	49.48
211.29	228.75	188.0
662.62	1010.81	175.16
147.13	129.76	178.4
26.81	16.5	37.12
164.54	173.7	152.33
172.67	155.16	190.18
219.55	228.25	214.57
214.2	236.65	182.14
152.63	171.37	77.68
352.43	345.24	378.14
316.83	343.67	182.67
214.44	154.2	289.75
262.25	379.45	105.99
284.98	359.98	234.98
265.43	271.25	257.67
198.5	213.86	170.33
690.69	1099.25	282.12
212.1	206.0	216.17
258.0	326.2	172.75
237.67	225.2	253.25
200.19	235.15	156.5
220.88	220.77	221.33
56.95	61.85	49.24
680.17	796.9	330.0
4766.87	5278.64	3359.5
76.82	80.31	63.72
289.38	270.5	308.25
271.61	217.25	315.1
257.89	265.75	251.6
206.11	209.59	196.54
241.86	239.75	244.67
194.92	158.75	252.8
91.25	67.0	105.8
56.42	35.95	66.66
1109.72	1695.28	589.22
79.32	80.83	77.2
184.69	250.44	79.5
315.09	234.95	379.2
102.66	105.87	98.18
94.09	149.0	61.14
145.71	181.67	118.75
326.36	338.26	290.66
162.94	169.0	152.83
164.08	152.45	171.83
82.09	83.01	78.88
138.14	159.21	86.63
290.38	332.0	221.0
982.86	741.33	1164.0
208.78	145.8	319.0
3116.47	3579.75	2611.08
378.17	400.36	365.33
218.56	245.17	165.33
555.64	613.25	402.0
309.7	455.0	247.43
222.93	227.42	209.47
97.15	87.93	118.67
150.4	198.05	55.12
626.51	343.6	803.33
298.0	324.5	282.86
65.85	56.41	87.87
2013.29	1456.75	2755.33
747.73	856.5	617.2
190.76	139.62	276.0
364.62	421.49	269.83
162.0	159.6	165.0
81.07	136.93	25.2
507.52	238.09	747.01
138.5	108.67	168.33
121.45	171.8	71.1
75.97	81.47	70.47
352.36	24.75	539.57
107.5	117.67	97.33
131.38	166.67	92.88
206.2	224.51	165.0
520.17	312.0	728.33
81.46	81.97	81.15
764.22	695.5	978.0
212.33	165.5	229.36
272.27	236.6	316.86
63.01	32.26	99.92
582.6	342.31	1123.25
462.55	426.2	498.9
392.44	760.5	98.0
125.75	125.6	126.0
281.83	195.0	368.67
297.37	341.05	105.2
241.32	276.49	128.8
278.95	84.27	473.63
40.37	41.43	37.47
286.34	325.75	254.82
293.38	296.4	288.33
202.94	292.62	100.45
421.14	413.83	465.0
2132.0	381.5	3299.0
270.59	249.7	288.0
244.22	256.11	211.5
62.11	72.97	47.63
168.45	163.36	177.38
344.14	264.75	450.0
73.62	77.96	68.2
61.83	93.27	38.25
231.67	156.67	306.67
157.56	168.83	135.0
196.37	202.08	184.93
251.93	357.43	159.62
242.5	307.0	178.0
370.92	311.33	505.0
121.1	82.98	168.75
216.14	192.12	297.8
109.87	38.35	145.62
176.97	237.0	101.94
89.57	101.67	80.5
190.67	169.0	234.0
244.14	466.33	77.5
259.78	251.36	268.2
1013.52	786.62	1694.25
805.47	217.31	2717.0
66.47	53.57	77.75
2139.76	355.33	3478.07
114.57	59.01	355.33
166.38	194.0	122.2
301.3	318.14	262.0
61.33	73.96	40.29
329.86	198.25	461.48
148.78	100.67	172.83
707.47	1314.87	100.07
110.9	112.57	105.33
98.78	83.0	118.5
190.56	210.5	174.6
187.83	215.66	160.0
292.3	145.27	463.83
211.0	148.33	258.0
244.92	257.22	208.0
76.97	58.63	95.3
132.06	168.83	67.72
115.38	130.2	90.67
355.35	382.29	247.6
410.64	407.89	418.9
586.0	658.14	459.75
43.45	36.95	47.35
235.29	205.25	275.33
372.0	345.33	398.67
119.17	135.0	103.33
475.38	571.2	445.44
312.11	333.83	268.67
254.62	184.4	371.67
187.43	180.14	225.34
272.48	283.0	239.17
169.34	98.8	286.89
351.85	215.54	548.76
6863.86	7805.79	4980.0
366.85	403.68	268.63
121.44	118.44	124.61
353.69	326.25	381.12
291.4	243.5	363.25
201.08	179.43	266.0
54.67	63.44	43.94
156.0	174.0	145.2
375.0	281.8	530.33
137.09	69.9	184.12
25.46	29.44	6.55
54.11	42.6	61.02
416.81	441.66	384.86
173.71	111.25	257.0
203.45	122.52	338.33
270.5	255.5	290.5
78.63	78.98	78.39
166.1	51.98	356.3
360.38	262.25	458.5
209.09	294.4	138.0
323.19	403.69	242.69
145.29	156.25	130.67
142.2	133.16	155.75
228.49	240.1	178.74
131.67	84.62	225.75
337.57	312.25	371.33
240.36	192.25	368.67
163.57	213.6	80.19
228.75	149.75	386.75
332.26	347.73	280.67
1073.33	1529.0	503.75
49.12	50.6	46.67
92.73	148.63	36.83
90.22	97.15	77.76
68.71	87.75	43.33
135.86	101.81	173.0
43.46	49.08	32.2
9742.14	425.33	16729.75
235.0	273.17	177.75
237.5	293.67	181.33
113.33	54.73	142.62
187.27	204.78	126.0
200.13	125.5	249.89
79.34	92.27	56.7
195.78	209.56	182.0
92.19	48.62	108.03
140.85	174.0	96.66
88.6	70.53	120.22
100.3	88.57	112.03
5461.93	6781.5	2822.8
72.97	67.79	85.4
180.58	267.43	50.3
59.88	49.87	67.4
539.4	667.96	256.58
43.72	94.75	13.1
33.97	33.69	34.46
162.78	171.86	114.33
96.65	94.24	106.3
366.51	620.59	112.43
519.04	567.79	470.29
213.97	213.32	214.83
3270.62	4609.19	593.5
389.94	326.0	490.43
136.54	130.75	144.27
329.07	332.89	322.2
167.22	91.97	215.1
126.55	146.25	106.85
172.67	144.0	201.33
391.83	365.0	418.67
124.47	141.11	66.2
110.04	86.99	202.25
83.17	65.47	106.78
186.62	134.75	238.5
153.08	178.43	117.6
225.3	346.14	84.31
690.56	926.48	159.75
225.49	239.21	189.8
176.67	190.0	163.33
110.53	114.42	85.93
147.44	124.83	192.67
83.43	68.93	97.93
87.45	79.14	102.0
4633.86	10214.0	448.75
83.3	83.06	83.68
184.88	146.0	223.75
123.74	134.77	75.97
275.0	140.5	364.67
298.64	191.89	451.14
295.46	298.7	284.67
337.64	320.44	368.6
404.32	168.82	728.12
155.29	123.05	295.0
119.83	83.33	156.33
294.19	590.75	124.73
103.6	127.1	40.93
147.91	141.78	168.33
603.7	603.0	604.4
235.22	86.04	384.4
478.78	587.8	369.76
129.97	151.11	92.97
270.68	249.14	318.08
137.95	110.92	168.83
356.95	350.0	377.8
646.62	632.6	670.0
265.6	325.75	205.45
796.88	857.67	718.71
185.51	248.22	162.0
195.14	227.25	152.33
396.41	458.69	230.33
92.59	75.06	102.61
154.3	228.67	79.93
359.56	388.38	234.67
489.42	478.04	500.8
271.0	63.0	427.0
984.29	1686.33	457.75
238.94	393.5	32.87
252.89	260.83	237.0
183.3	224.67	146.07
264.1	244.94	286.0
312.86	292.25	340.33
870.39	1187.27	131.0
113.67	82.0	145.33
199.36	145.78	293.12
112.04	90.84	150.2
218.88	203.2	245.0
229.15	189.62	292.4
253.0	217.67	288.33
389.32	224.48	1048.67
120.31	135.24	57.6
315.25	305.4	331.67
282.54	222.63	312.5
47.77	59.89	15.46
891.86	1391.5	225.67
208.27	196.98	216.74
1699.33	287.33	3111.33
370.0	315.67	424.33
110.36	91.64	169.21
163.0	201.0	125.0
235.53	283.8	155.07
48.96	34.87	65.88
142.09	87.1	210.84
192.06	176.87	226.25
232.62	238.75	226.5
180.12	191.6	161.0
58.08	44.39	75.2
235.62	245.8	218.67
248.44	326.33	225.08
92.97	69.0	110.95
262.8	185.09	476.5
232.11	190.0	302.3
114.56	107.83	128.0
569.92	697.6	144.33
197.5	48.07	297.12
644.27	308.25	812.27
1014.75	1153.33	599.0
58.84	43.56	84.3
183.14	86.0	312.67
405.29	432.75	368.67
116.13	140.67	83.42
441.5	177.67	599.8
119.99	114.24	127.72
676.3	520.25	780.33
155.21	200.43	76.08
707.6	138.35	2073.8
117.25	113.75	120.75
94.47	79.04	116.51
132.63	79.3	185.97
147.18	88.23	229.72
114.97	111.6	118.33
24.26	21.25	33.3
904.57	330.5	1670.0
305.49	216.5	407.2
208.5	160.67	237.2
216.29	185.9	272.0
236.69	238.03	234.0
299.67	220.4	398.75
174.22	137.5	203.6
45.88	99.37	13.78
282.5	353.5	211.5
8992.57	957.67	15018.75
56.0	80.67	37.5
400.67	455.36	250.25
264.33	71.33	457.33
435.23	329.0	488.35
5530.81	5025.65	6137.0
105.55	94.47	118.84
181.5	200.67	162.33
3713.0	7318.33	107.67
24.21	12.19	88.33
109.48	114.95	104.0
167.06	169.18	154.33
371.2	370.0	373.0
125.72	110.97	131.25
251.83	271.0	194.33
173.45	159.8	184.83
78.27	76.22	81.0
305.33	400.33	210.33
39.4	48.0	32.52
376.79	416.93	264.4
180.13	88.33	271.93
449.35	311.62	596.27
303.14	324.58	253.11
63.25	58.43	71.7
416.56	393.75	434.8
146.54	151.01	139.38
123.14	132.12	111.17
347.8	512.5	238.0
133.47	177.67	89.27
168.85	254.75	82.95
281.98	454.48	109.48
198.88	67.33	277.8
331.5	304.33	358.67
239.5	270.0	188.67
271.9	235.0	327.25
161.86	173.38	131.17
180.33	189.05	163.42
106.65	98.4	125.9
327.75	105.57	638.8
456.31	1006.58	43.6
343.9	394.83	292.97
441.0	447.17	428.67
224.5	201.0	248.0
178.29	202.78	153.8
286.76	279.31	292.81
59.37	46.67	68.9
354.54	384.67	286.75
141.42	152.0	100.41
109.76	137.07	68.79
962.83	1012.56	838.5
177.89	158.13	190.46
137.98	132.6	141.82
207.98	247.0	155.96
255.0	303.5	241.14
444.33	385.0	503.67
407.88	336.5	479.25
271.5	305.0	215.67
587.29	707.25	427.33
120.4	119.71	122.0
443.15	404.79	532.67
239.14	265.33	219.5
89.68	38.5	118.93
221.35	232.53	158.0
5075.67	5449.75	4327.5
60.83	9.48	150.7
405.0	374.67	435.33
169.29	232.88	105.71
284.44	336.33	180.67
288.46	374.75	150.4
915.22	156.0	1522.6
100.25	75.33	118.94
167.5	136.75	179.8
1395.49	1714.57	650.97
148.1	158.83	132.0
156.0	112.66	182.0
282.65	387.66	98.88
441.0	177.67	704.33
138.85	173.8	109.72
228.21	249.96	210.08
141.5	152.38	119.75
226.82	308.67	191.74
290.9	314.0	253.36
90.25	68.4	108.45
121.68	127.94	88.33
16.89	19.8	13.98
261.36	251.29	279.0
173.46	163.51	229.89
3134.69	3600.89	2202.28
227.41	248.11	190.16
230.17	212.73	247.6
54.12	62.6	40.0
230.05	187.0	256.95
351.1	361.67	335.25
251.88	259.5	239.17
25.35	25.76	23.96
322.58	357.19	261.06
472.1	130.22	813.98
167.42	173.98	161.79
377.77	436.3	238.75
73.91	39.12	120.3
213.5	151.67	275.33
418.64	398.62	465.36
476.43	272.12	1498.0
227.75	128.33	287.4
206.14	204.65	207.63
206.33	251.67	115.66
1165.37	1293.0	612.33
9258.55	7776.0	10105.71
169.86	168.0	172.33
165.39	266.0	84.91
152.97	47.45	293.67
41.87	65.5	10.36
404.0	533.75	300.2
103.46	76.73	123.5
368.4	377.29	347.67
188.11	194.6	155.67
11543.98	16763.48	2309.48
340.24	164.7	691.33
51.61	43.15	62.89
62.92	21.89	103.95
304.0	328.0	289.6
371.0	551.67	262.6
10149.25	12541.0	7757.5
64.54	79.9	38.93
112.75	109.0	116.5
366.22	221.83	655.0
287.86	350.53	240.86
69.34	71.64	66.27
784.76	1141.75	546.76
192.97	205.96	171.33
230.87	321.83	94.43
233.01	202.44	285.43
219.17	154.67	283.67
79.83	83.05	74.17
381.08	402.2	367.88
256.75	245.06	332.75
136.94	109.4	173.67
222.12	235.78	208.45
374.5	422.2	295.0
109.62	123.96	80.93
224.0	271.0	177.0
118.5	106.33	130.67
170.67	207.4	124.75
238.55	294.0	206.86
156.29	170.39	134.61
423.58	409.12	452.5
385.83	516.0	255.66
2308.33	3538.0	1078.67
455.29	488.86	321.0
234.56	246.5	210.67
103.45	162.5	69.7
200.78	218.5	165.33
138.16	98.98	185.18
286.1	203.5	410.0
73.42	76.47	70.38
79.31	98.33	60.3
435.75	450.0	412.0
378.67	435.93	121.0
121.45	127.12	106.33
370.17	198.33	542.0
191.89	274.97	92.2
222.75	261.33	199.6
401.09	767.3	185.68
185.38	175.39	195.38
71.26	73.25	68.6
148.81	155.05	136.33
373.67	315.0	432.33
232.92	232.72	236.0
38.8	29.15	47.16
414.83	344.0	485.67
203.31	196.97	207.0
9217616.0	12674050.25	458.0
96.3	111.0	81.6
88.85	73.36	114.67
114.58	66.35	178.89
1028.48	1213.94	778.82
156.7	242.0	107.96
96.06	92.9	101.33
95.04	61.94	152.95
167.88	193.63	86.33
211.47	223.61	195.86
249.44	270.17	208.0
217.25	265.5	193.12
309.69	281.27	331.0
1242.2	2242.73	241.67
57.63	66.83	52.11
87.21	33.6	119.38
4418.86	7502.88	306.83
187.4	217.08	152.33
306.89	352.5	215.67
573.6	271.8	875.4
276.0	478.67	124.0
223.43	145.25	327.67
125.48	157.83	76.95
399.75	436.8	338.0
182.92	192.2	152.0
111.81	42.19	142.76
145.99	162.3	136.2
231.91	322.68	26.17
176.29	179.76	168.5
79.23	81.42	76.32
192.44	203.0	171.33
168.44	186.0	146.5
139.03	222.8	34.32
296.35	305.39	271.5
98.36	51.47	133.54
60.5	94.53	26.47
34.82	39.16	32.85
134.0	169.88	93.0
320.11	257.67	445.0
595.17	473.33	717.0
77.52	96.8	38.96
431.3	13.93	848.67
196.0	183.83	220.33
346.0	194.67	497.33
234.45	375.6	133.63
157.4	142.58	212.97
49.96	27.51	100.47
241.64	280.62	137.67
36.03	35.14	37.09
449.31	454.8	440.17
208.56	214.8	200.75
150.38	169.4	118.67
260.45	308.71	176.0
289.85	241.21	403.33
238.01	284.89	120.83
184.79	105.38	290.67
185.12	149.0	221.25
207.45	264.75	115.76
180.83	177.71	194.1
790.83	842.42	687.67
94.76	88.46	105.27
803.0	524.8	1150.75
181.2	210.12	133.0
95.98	101.63	87.5
175.25	198.5	151.99
376.06	384.33	359.5
54.29	33.6	62.05
226.42	230.52	197.67
161.1	243.33	119.98
177.36	29.3	325.42
303.25	299.88	310.0
154.21	26.39	186.16
373.33	471.38	177.25
185.88	167.67	196.8
516.31	586.32	148.75
489.89	614.29	272.2
675.86	716.0	622.33
128.71	128.0	129.67
105.7	113.25	95.63
922.83	970.0	875.67
271.89	178.2	389.0
398.12	290.67	462.6
352.0	284.4	408.33
229.11	341.0	79.93
128.36	159.55	100.63
330.87	443.25	202.43
373.5	280.0	410.9
184.64	292.8	4.37
2066.8	4379.33	332.4
236.79	155.65	358.5
570.15	638.5	342.33
1066.76	1275.83	300.2
279.29	259.62	343.25
428.05	378.97	550.75
183.4	154.0	222.6
187.53	174.87	225.5
181.66	172.64	305.0
619.8	521.57	849.0
390.12	505.0	198.67
99.22	21.44	177.0
334.05	357.45	115.67
533.7	543.0	481.0
846.53	1081.32	470.87
328.55	272.36	459.67
340.07	304.08	592.0
88.08	96.3	51.09
120.09	135.66	110.74
329.64	417.75	259.15
263.93	146.85	366.38
416.0	475.5	336.67
522.38	695.0	234.67
826.32	914.56	708.67
243.0	198.0	333.0
279.15	137.3	752.0
309.89	381.98	237.8
170.55	183.16	145.33
275.28	273.11	276.91
567.5	461.29	815.33
344.0	384.0	317.33
359.25	462.75	229.88
601.33	1654.0	250.44
627.17	652.5	505.6
237.17	237.22	236.67
189.0	195.8	183.33
2009.78	630.25	3113.4
209.31	176.7	263.65
206.0	217.0	191.33
209.63	222.9	171.47
129.44	123.0	142.33
707.75	853.0	465.67
5.67	5.7	5.66
395.91	375.01	445.06
228.52	217.51	267.86
240.54	262.92	188.33
413.53	526.35	225.5
464.9	467.0	464.0
99.05	83.63	129.89
295.12	333.6	231.0
353.38	476.0	149.0
346.55	450.33	222.0
150.09	223.75	91.16
179.71	142.73	315.33
223.38	170.33	255.2
352.95	394.6	248.82
33.3	24.93	41.67
120.19	123.24	101.93
380.68	384.83	373.57
116.88	120.5	111.45
548.61	462.46	610.14
248.16	313.0	211.11
437.33	332.0	542.67
806.76	679.59	1230.67
54.1	67.06	23.87
116.46	126.53	110.71
1766.29	2916.43	156.1
721.26	533.0	844.04
190.4	207.33	165.0
271.12	203.41	451.67
101.62	80.72	234.0
200.06	233.14	34.62
244.71	378.33	144.5
184.33	174.0	194.67
260.54	273.1	218.67
413.22	567.8	196.8
155.82	126.49	169.62
2464.65	3435.75	134.0
332.92	172.4	447.57
134.86	181.0	88.72
415.25	363.83	505.25
311.51	289.9	340.33
440.73	324.86	643.5
291.53	405.21	132.38
184.86	226.25	129.66
98.17	96.2	99.07
424.12	782.0	66.23
285.28	283.2	287.36
296.45	309.17	281.2
94.11	148.25	21.93
167.5	240.67	94.33
301.82	333.87	256.96
173.83	80.33	267.33
327.1	328.25	326.33
178.73	265.0	146.38
5945.02	120.81	9273.14
75.99	92.22	63.0
83.89	142.0	32.24
201.48	211.05	194.95
271.67	277.2	260.6
432.29	343.25	551.0
255.5	306.09	144.2
26.4	38.88	20.16
328.0	120.67	452.4
406.83	372.0	441.67
131.15	47.33	214.97
5724.93	297.45	8050.99
494.7	495.9	493.5
236.72	231.96	263.67
249.75	179.67	291.8
76.46	63.33	84.34
161.37	173.52	131.0
524.2	569.25	494.17
152.67	215.33	131.78
365.91	334.33	403.8
573.56	902.0	135.63
497.5	424.0	571.0
234.82	217.56	263.6
153.59	155.0	149.36
217.88	118.2	384.0
2056.41	1521.82	2709.81
239.33	230.33	248.33
127.79	137.41	98.93
229.64	221.96	256.5
212.86	143.8	333.73
108.12	96.8	123.98
129.88	49.15	291.33
284.26	280.95	288.67
185.0	170.25	204.67
166.86	242.0	138.69
84.87	86.12	78.6
91.67	52.0	131.33
1290.17	1393.43	1145.6
220.0	108.67	286.8
280.36	292.0	251.25
111.7	67.12	171.13
263.2	40.47	441.38
57.74	42.62	88.0
196.64	174.89	235.8
174.68	178.36	144.0
149.64	146.92	154.29
52.72	22.73	62.71
125.2	130.18	122.08
89.12	77.34	107.96
173.71	203.67	151.25
35.78	30.36	40.36
547.33	591.86	485.0
107.23	75.83	159.56
3085.75	5315.28	219.21
50.51	55.33	38.45
125.38	106.53	238.5
159.88	151.24	205.97
286.69	291.31	266.67
167.99	185.7	126.67
151.62	147.26	175.2
333.67	387.83	225.33
229.24	319.5	157.04
285.66	162.66	695.67
124.99	167.83	39.3
203.39	236.0	134.1
109.62	198.3	20.93
103.8	80.0	127.6
187.42	172.0	198.43
80.52	61.98	92.11
146.66	184.0	62.65
639.6	728.02	506.96
28.65	32.7	23.26
401.0	334.0	453.11
305.89	271.0	349.5
92.08	103.0	84.8
52.6	32.72	63.96
350.28	18.6	681.97
124.15	101.08	158.75
324.2	373.5	250.25
39.54	36.87	48.42
2261.12	2736.2	1469.33
522.17	880.5	163.85
139.99	164.35	103.45
1105.18	2679.0	205.86
746.11	486.5	953.8
151.67	138.25	162.4
140.1	127.67	145.43
87.57	132.27	35.43
321.44	308.0	332.2
444.15	518.7	195.67
357.5	367.67	347.33
168.22	158.8	215.33
86.6	81.73	91.78
1131.35	1278.36	739.33
236.29	285.5	170.67
303.78	395.8	188.75
256.28	288.14	111.45
166.44	167.54	165.75
94.34	179.93	42.98
284.14	374.33	216.5
181.08	201.32	156.8
376.01	473.2	123.3
115.08	139.79	75.56
132.26	148.82	115.71
206.26	69.62	320.13
621.85	765.68	334.18
586.88	475.25	698.5
126.67	118.0	135.33
95.65	145.97	45.33
1443.8	465.98	5681.0
161.71	161.67	161.75
104.68	113.6	97.99
248.93	125.0	341.88
291.47	411.33	171.6
42.2	18.63	89.33
630.33	869.88	151.25
319.88	303.0	336.75
188.09	194.14	177.5
157.33	141.8	176.75
156.02	98.83	205.04
323.4	185.71	441.43
295.29	421.25	127.33
112.72	87.71	142.74
332.69	310.6	354.78
262.88	275.6	241.67
511.29	519.0	501.0
153.69	123.96	183.43
459.22	576.84	106.33
71.13	98.72	25.16
55.13	39.13	115.12
223.08	218.63	225.23
155.62	159.33	153.4
102.88	87.0	118.75
253.21	269.67	193.98
198.65	185.35	245.19
52.49	54.96	48.96
338.04	364.19	155.0
404.83	126.67	613.45
84.96	91.18	64.75
281.29	289.49	271.65
142.57	126.0	164.67
242.38	262.8	208.33
75.96	85.63	73.88
242.36	211.0	254.9
434.25	360.0	558.0
136.97	53.23	248.63
173.05	180.5	167.64
91.51	66.3	113.57
1207.83	1148.0	1267.67
230.65	288.64	95.33
353.84	422.38	311.0
136.01	58.51	291.0
323.38	269.86	365.0
423.54	454.88	373.4
133.39	96.57	161.0
99.51	54.14	131.91
108.88	126.97	66.67
72.98	74.97	71.0
14.38	13.63	15.7
424.82	436.85	385.75
219.46	112.35	397.98
159.57	158.0	161.67
210.38	199.4	228.67
300.14	233.33	350.25
187.5	108.67	221.29
266.14	329.25	182.0
274.0	283.0	266.8
104.5	105.0	104.0
189.67	136.45	269.5
330.71	333.67	328.5
100.24	113.1	65.52
369.44	361.91	383.0
190.49	275.4	77.27
404.33	383.33	425.33
162.98	171.43	136.09
275.5	311.33	239.67
56.87	62.98	52.29
199.99	233.38	113.18
129.11	137.15	107.66
220.0	234.33	205.67
266.88	230.2	328.0
27.63	32.74	22.52
285.18	291.88	267.33
35.17	39.92	25.66
108.33	112.74	103.17
910.22	865.14	1009.4
150.99	138.4	157.98
215.22	298.6	111.0
219.18	206.75	252.33
331.62	337.75	325.5
180.45	206.43	135.0
403.08	376.7	535.0
582.44	921.6	158.5
321.67	181.33	462.0
1642.79	2557.5	977.55
211.5	143.09	462.33
531.78	696.0	203.33
879.75	850.75	908.75
142.09	132.07	157.12
223.17	301.33	145.0
158.14	181.33	140.75
195.09	190.75	197.98
306.87	243.12	379.71
164.16	182.72	114.67
164.25	130.2	221.0
139.11	139.78	138.0
77.17	71.67	82.67
279.92	244.11	387.33
773.89	1612.66	102.88
167.35	221.41	90.11
2378.29	3980.5	242.0
357.29	481.92	108.03
647.77	740.88	498.8
604.15	86.63	1121.67
152.1	65.33	238.87
70.79	93.98	42.96
266.62	304.01	232.34
266.43	260.53	272.33
170.5	95.93	207.78
404.6	263.89	615.67
473.83	305.67	642.0
191.86	112.75	223.5
198.77	368.33	113.98
138.0	117.92	190.2
285.33	241.67	329.0
766.49	442.48	1090.5
134.91	323.67	21.65
126.25	113.67	133.8
164.0	153.25	178.33
265.9	291.35	204.8
173.17	139.83	206.5
304.1	287.71	342.33
371.4	384.29	341.33
168.22	149.43	187.0
525.15	98.99	1270.94
119.73	170.97	56.44
127.16	142.71	65.0
94.34	118.5	65.36
369.82	109.91	704.0
125.32	163.43	71.96
