wm_poi_id	wm_poi_name	primary_second_tag_name	primary_third_tag_name	primary_first_tag_name	poi_brand_id	aor_id	poi_score	delivery_comment_avg_score	food_comment_avg_score
17518	a21596-e7280-a21596-901015-303211-112728-c22859-c62143-8f1462-072183-d71618-c62143-a92470-6b2824-bd1606-121306-402923-5f38-1f2314-192896-652408-431608-272349	7	37	0	NULL	1	0	0	0
17519	31171-5d2360-231660-be2895-121306-9b2653-5a537-39147-871632-431608-603872-2d4026-4a3610-8a2972-d92985-d92985-16978-272349	0	15	0	201		4.79	4.96	4.77
17520	923691-e42236-4c2815-c62143-d63854-2c1019-28807-442854-121306-99587-492461-431608-272349	0	0	0	731		4.66	4.88	4.66
17521	7b3565-d3331-e93887-613072-6d930-ae786-121306-0d1431-083121-e41314-6f228-272349	0	4	0	1398		4.94	4.92	4.93
17522	69229-342412-59366-572883-121306-0a3249-e23063-492461-871632-431608-272349	0	12	0	8		4.59	4.45	4.64
17523	163632-2d2779-121306-f1890-f83905-a93922-032268-431608-272349	1	74	0	420		4.81	5	4.81
17524	3f1985-253623-982162-613072-6d930-ae786-121306-c2207-d83957-52727-881768-431608-272349	0	0	0	793		4.92	5	4.94
17525	9f1640-6f379-7c3586-693510-6e4044-d71618-521285-342412-121306-492946-253866-6a3579-ce4073-8b2706-431608-272349	0	38	0	8		4.76	4.89	4.73
17526	b53745-e93887-b7307-8f2156-e52645-d92015-b03966-bf1816	19	未知	6	NULL		0	0	0
17527	87107-0f2124-2d4026-1b1099-a32507-341600-d13024-121306-102277-9f1640-513720-5a1952-831920-2b3117-231660-242273-431608-272349	8	未知	2	141		4.96	5	4.96
17528	9b2653-923691-0c3415-fa1254-c63006-d72063	0	17	0	8		0	0	0
17529	67198-e01010-e14039-d556-032517-d1637-b9272-bd319-121306-65804-174019-431608-272349	18	未知	5	NULL		5	5	0
17530	5d2360-5a1952-e52645-7b1223-d82616-d62216-121306-271567-0a3249-431608-272349	0	21	0	8		4.63	5	4.63
17531	323291-cb1524-111881-4b1966-133334-4a2318	1	30	0	8		4.35	4.76	4.47
17532	192896-2e1710-193506-c92945-b7307-8f2156	29	未知	10	NULL		4.78	4.78	0
17533	522184-1c925-ab265-893131-cf2679-121306-f63389-342412-2b2486-431608-272349	0	15	0	294		4.77	4.93	4.76
17534	cf2679-951737-e81730-c02692-cf2679-431608-121306-203002-6f3045-c02692-cf2679-e31999-812352-7e1325-c02692-cf2679-e31999-893131-9a203-cf2679-511915-272349	27	未知	9	NULL		0	0	0
17535	87107-611350-87107-611350-112251-f81893-121306-002989-8c2935-102277-231660-d0128-431608-272349	6	未知	2	55		4.81	4.9	4.86
17536	6c1887-2e1710-8b3036-7f4028-121306-bb609-a63626-432039-431608-272349	0	39	0	NULL		0	0	0
17537	742778-cd3847-323291-2d263-141126-6f1612	7	37	0	8		4.94	4.93	4.94
17538	f91991-231660-692056-c62143-d62216-1c925-eb2057-d7936-121306-911529-5a1765-1f2314-431608-272349	0	21	0	8		4.69	5	4.69
17539	be3358-2e194-cc2898-c62143-aa3982-b7972-de2424-fc3373-b43550-121306-79217-f81036-713861-431608-272349	0	15	0	432		4.78	4.93	4.79
17540	812352-181057-4a2318-a81828-121306-102277-9f1640-a8269-65804-cc2258-621482-4a2318-951677-431608-272349	26	未知	8	NULL	6	NULL	NULL	NULL
17541	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17542	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17543	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17544	653615-581235-3a316-e9622-121306-e13376-c83765-431608-272349	1	16	0	NULL		NULL	NULL	NULL
17545	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17546	ef1386-d82616-9c3805-2d4026-222440-3e277-231497-2522-611350-693510-342036-36950-573772	0	98	0	NULL		NULL	NULL	NULL
17547	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17548	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17549	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17550	5d173-5b1293-2d263-141126-6f1612-121306-5d173-5b1293-2d263-141126-6f1612-c34009-2c1019-272349	7	37	0	NULL	8	NULL	NULL	NULL
17551	2d2779-002989-7d1638-a22084-de2424-fc3373-121306-b62021-e41314-a8269-65804-e21602-402923-cd3847-431608-272349	0	15	0	NULL	0	NULL	NULL	NULL
17552	a4961-093715-cc3571-c53116-d13754-81588-121306-8d3794-a53996-901869-713861-901015-923691-032268-5a1952-ac854-8c2935-431608-272349	1	16	0	NULL	6	NULL	NULL	NULL
17553	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17554	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17555	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17556	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17557	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17558	c34009-552471-d72063-e52645-7b1223-d82616-d62216-121306-051683-af2413-5f1581-2e1710-1e4086-4a2318-272349	0	21	0	8		NULL	NULL	NULL
17559	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17560	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17561	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17562	a43251-da697-441379-0f2124-c43775-0f2124	8	未知	2	NULL	0	NULL	NULL	NULL
17563	8e2500-fa1254-39147-1d2113-121306-b62021-e41314-e4673-302533-223664-d91077-8c2935-431608-272349	1	13	0	NULL	2	NULL	NULL	NULL
17564	a81828-db1604-5a537-174019-121306-5e2725-a21596-bf1273-341758-431608-272349	20	未知	4	NULL	0	NULL	NULL	NULL
17565	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17566	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17567	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17568	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17569	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17570	7b2783-2b3552-ac854-d556-3a1157-5f1387	29	未知	10	NULL	6	NULL	NULL	NULL
17571	661087-661087-032268-021193-6417-be3575-b62021-e41314	0	15	0	8		NULL	NULL	NULL
17572	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17573	f91804-831920-812352-3e541-931140	19	未知	6	NULL	10	NULL	NULL	NULL
17574	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17575	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17576	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17577	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17578	dc2847-bf813-2d4026-1b1099-0f2124-441379-ec1703-b91557-431608-121306-b53745-871843-16978-901015-9d1564-7e1325-ae786-652408-431608-272349	18	未知	5	NULL	6	NULL	NULL	NULL
17579	231660-d43962-fa4015-2b3552-121306-141126-47115-bf1273-341758-642862-0c1478-431608-272349	3	41	0	997		NULL	NULL	NULL
17580	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17581	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17582	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17583	9b2653-a63626-361409-2e2108-121306-402923-84752-1f2314-9a203-6f228-431608-272349	19	未知	6	NULL	3	NULL	NULL	NULL
17584	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17585	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17586	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17587	4a2318-be1093-d4496-121306-253623-d3331-063761-431608-272349	26	未知	8	NULL		NULL	NULL	NULL
17588	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17589	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17590	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17591	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17592	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17593	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17594	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17595	002989-042150-f81036-b2193-fc3373-30514-d72063	0	40	0	NULL	0	NULL	NULL	NULL
17596	601358-2e1710-f13620	未知	未知	未知	NULL		NULL	NULL	NULL
17597	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17598	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17599	402923-4b3505-0e853-d13754-e01010-5a1952-ac854-121306-da3669-cf2346-9c3489-431608-272349	0	17	0	8		NULL	NULL	NULL
17600	1a2373-d41941-cf2679-5c2699	27	未知	9	NULL		NULL	NULL	NULL
17601	c13220-3a316-212715-c02692-cf2679-6b1653-222226-121306-102277-b61275-431608-272349	5	未知	1	8		NULL	NULL	NULL
17602	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17603	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17604	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17605	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17606	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17607	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17608	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17609	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17610	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17611	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17612	2d2779-002989-7d1638-a22084-de2424-fc3373-121306-b62021-e41314-923691-ce4073-513720-5a1952-431608-272349	0	15	0	NULL	9	NULL	NULL	NULL
17613	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17614	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17615	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17616	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17617	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17618	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17619	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17620	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17621	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17622	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17623	102277-65804-321829-5b1293-b2193-731761-021794-922125-f82023-021794	4	66	0	8		NULL	NULL	NULL
17624	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17625	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17626	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
17627	513720-5a1952-121306-402923-a21596-063761-431608-272349	28	未知	10	NULL	7	4.58	4.86	0
17628	683285-7e1325-3a1822-c02692-121306-5e2725-a21596-063761-6b1586-431608-272349	37	未知	8	NULL	6	4.73	4.95	0
17629	2c3454-6f1663-8a2234-c21871	0	18	0	8		4.59	4.87	4.58
17630	7f3309-262624-121306-102277-9f1640-a93922-712910-c92945-513720-9b2653-dc3924-431608-272349	6	未知	2	110		4.8	4.93	4.82
17631	603872-2d4026-1b1099-611350-3e277-a22132-a54081-3c1399-c34009-2c1019-121306-8d3794-a53996-59550-901869-713861-4c2312-4c2312-5a1952-ac854-8c2935-431608-272349	7	37	0	8		4.9	4.9	4.93
17632	5d2360-094065-74760-121306-661087-4a1619-0a3249-923691-4c2312-431608-272349	0	15	0	51		4.83	5	4.92
17633	083121-863895-5f1581-121306-dd3232-e72968-871632-431608-272349	1	2	0	15		4.7	4.93	4.85
17634	253623-f83905-a33280-e52645-121306-de3803-8f2156-713861-431608-272349	7	36	0	8		4.81	5	4.89
17635	a43214-121929-5c1479-c3470-121306-402923-572883-3a2792-431608-272349	0	27	0	8		4.8	4.77	4.86
17636	50882-843441-323291-64368-b2193-fc3373-d71618	0	29	0	8		5	5	5
17637	833800-a91342-121306-353998-67198-431608-272349	1	46	0	227		4.7	4.92	4.72
17638	9f933-5b1293-2c1019-a13945-bc3855-e21602-43819-54938-121306-231660-67198-871632-431608-272349	0	26	0	8		4.77	4.86	4.77
17639	8a2234-08613-b04084-c34009-641271-c62143-a23694-de2424-d71618-121306-cf2679-111881-e21602-431608-272349	7	37	0	8		4.84	4.93	4.85
17640	8d3237-9f757-572589-121306-402923-8c2935-514032-492946-602975-9e2776-f11735-16978-d92985-0c1478-e33591-431608-272349	29	未知	10	NULL	0	4.5	5	0
17641	6c1887-2e1710-8b3036-7f4028-121306-402923-a33936-063761-431608-272349	0	39	0	331		4.72	4.93	4.78
17642	263949-d72063-be2895-121306-402923-a33936-063761-431608-272349	0	40	0	799		4.83	4.8	4.81
17643	772651-7d1638-ab404-121725-572883-121306-90976-df1770-063761-431608-272349	15	未知	1	377		4.83	4.87	4.83
17644	0e853-042150-de2424-c53116-121306-6e2034-ce4073-8c2935-272349	1	32	0	8		4.77	5	4.77
17645	302658-52727-042150-121306-433290-253623-ee867-a32507-c43775-c43775-231660-5718-74760-431608-272349	0	0	0	0		4.74	4.81	4.66
17646	381303-14513-a13945-f81893-362172-822600-a93677-082380-233398-33816-121306-233638-a21596-cd3847-102277-9f1640-431608-272349	0	1	0	149		4.79	4.91	4.81
17647	8a2234-492540-99587-492461-b2193-fc3373-a13945-121306-a93922-712910-c92945-513720-9b2653-dc3924-431608-272349	0	9	0	8		4.14	5	4.14
17648	9f1640-b82976-451278-141126-d71618-121306-8d3794-031473-901869-713861-901015-d73532-993501-521153-043463-5a1952-ac854-8c2935-431608-272349	15	未知	1	8		4.72	5	4.75
17649	9f790-031708-032268-121306-2b142-d0128-431608-272349	1	55	0	8		4.61	5	4.67
17650	083121-ad211-a42447-753219-38860-e41314-6f228-121306-08992-c72131-a93922-dd497-9b2653-dc3924-431608-272349	1	72	0	8		4.22	5	4.44
17651	29900-29900-323291-5f38-30514-c23605-b43550-423697-d72063-121306-de3803-8f2156-713861-431608-272349	0	47	0	8		4.67	4.74	4.68
17652	833800-253623-2e1710-b2193-cf2679-b82604-032517-ae1825-7d3321-2c1019-c62143-de2424-11949-361622-121306-6b2044-5e1438-492461-431608-272349	1	46	0	8		0	0	0
17653	891162-7b3449-e01010-2e1710-791987-39147-102277-4a2318-121306-253866-e21602-431608-272349	1	24	0	1189		4.32	4.86	4.37
17654	9e2776-ac483-3a1822-d556-121306-102277-9f1640-402923-5f38-1f2314-192896-652408-431608-272349	33	未知	6	NULL	1	4.92	5	0
17655	b12072-572883-8d3237-9f757-c62143-b7307-8f2156-121306-ce141-682644-063761-72226-231660-d0128-431608-272349	29	未知	10	NULL	0	5	5	0
17656	aa2833-cf2679-111881-d556-0e880-c02692-cf2679-431608-121306-102277-9f1640-d31298-431608-272349	27	未知	9	NULL	6	4.96	5	0
17657	bf2924-b6684-611350-692056-121306-661087-4a1619-0a3249-923691-4c2312-c43775-a8274-113267-292238-431608-272349	3	114	0	8		4.69	5	4.69
17658	a22084-de1296-1a3080-1a3080-a33280-35715-2c1019-c62143-cf2679-d33665-2c1019-a13945-b43550-121306-402923-052022-111881-431608-272349	0	15	0	8		4.89	4.91	4.9
17659	c13400-6d2875-6a841	1	2	0	8		4	4.83	3.96
17660	fc647-e51424-532065-6b3322-423697-2c1019-43819-b43550-121306-8d3794-59550-901869-713861-f91501-a93922-22643-5a1952-ac854-8c2935-431608-272349	0	56	0	8		4.63	4.81	4.65
17661	8a3387-102277-5a3493-323291-121306-5d2186-a52106-8c2935-431608-272349	1	13	0	8		4.52	4.82	4.56
17662	661087-a93922-7e1325-e14039-52727-881768-df1770-8b776	33	未知	6	NULL	5	4.59	4.93	0
17663	002989-102277-9f1640-c34009-2c1019	7	37	0	8		4.9	4.9	4.9
17664	002989-a93922-5b1293-753219-38860-c34009-881768-961815-121306-2b3552-4d2926-e21602-431608-272349	7	37	0	8		4.4	4.76	4.37
17665	31171-5d2360-231660-be2895-121306-102277-9f1640-e22943-5e2725-951677-a43251-4a3610-d92985-9d1564-422539-272349	0	15	0	201		4.63	4.71	4.64
17666	c22442-d556-353977-083121-c02692-121306-9f1640-af1443-083121-c02692-ec1703-b91557-431608-272349	31	未知	8	NULL		4.81	5	0
17667	2d4026-811006-dc2847-ea2006-603585-a22132-0a2432-292238-df2800-121725-c62143-5d709-d556-c62143-7b3242-d0768-262624-121306-342036-cd3847-932203-431608-272349	5	未知	1	8		4.37	5	4.47
17668	eb2057-492461-bc3855-e21602-43819-54938-121306-52727-08992-2e1710-111881-431608-272349	0	26	0	8		4.78	4.84	4.81
17669	92711-5d2360-87965-d556-b82604-121306-5e2725-98183-063761-431608-272349	0	57	0	197		4.82	4.97	4.82
17670	402923-4b3505-5a1952-ac854-9b2653-923691-e21103-2d2087-b2193-fc3373-d72063	1	5	0	8		4.45	4.87	4.49
17671	9d3940-132289-fe1605-5d709-121306-52727-0e3899-f1890-9c3489-431608-272349	2	未知	1	95		4.77	4.92	4.8
17672	a43214-063107-231660-7d1638-ab404-121306-5315-2e1710-442854-31171-b32250-431608-272349	2	未知	1	8		4.89	4.89	4.87
17673	8f2156-87965-9b2653-c62143-002989-3c1399-231660-863895-082380-233398-33816	0	1	0	8		4.27	4.23	4.23
17674	e41687-84627-d6285-8a2234-dd3028-021794-72226-2f1084-121306-051683-b0540-431608-272349	4	19	0	794		4.75	4.75	4.75
17675	43819-10905-812352-7e1325-df2800-121725	5	未知	1	8		4.92	4.94	4.9
17676	a93922-d82670-062757-c62143-492461-102277-2e1710-f13620-4a2318-121306-b62021-3f3154-223743-431608-272349	1	46	0	330		4.53	4.95	4.63
17677	8d3794-87965-231402-231660-2c1019-11949-121306-402923-4b2712-66812-b0540-431608-272349	7	37	0	8		4.77	4.93	4.75
17678	20836-671659-121306-e61012-f81036-713861-431608-272349	3	25	0	251		4.85	4.92	4.86
17679	332202-66486-1b3170-121306-6f3045-e21602-431608-272349	1	24	0	8		4.53	4.85	4.56
17680	013607-251116-5a2198-252117-121306-403983-ed2191-431608-272349	0	4	0	336		4.48	4.64	4.49
17681	9b2653-532065-621482-032268-8d3237-9f757-431608	32	未知	10	NULL		4.71	4.93	0
17682	b53745-193506-6b2824-bd1606-121306-102277-9f1640-402923-a33936-063761-431608-272349	6	未知	2	56		4.65	4.88	4.65
17683	a13945-8c2935-8a2234-be65-121306-661087-4a1619-0a3249-923691-4c2312-431608-272349	1	46	0	113		4.68	4.92	4.77
17684	dc2847-bf813-811006-2d4026-ea2006-1b1099-0f2124-5f164-bf813-87107-b63034-8b776-121306-102277-9f1640-094065-812352-353977-431608-272349	42	未知	12	NULL		0	0	0
17685	4616-072829-082380-233398-323291-021794-121306-da3669-cf2346-9c3489-431608-272349	1	3	0	304		4.79	4.86	4.77
17686	043458-72382-b1749-133334-121306-251713-a21596-063761-431608-272349	21	未知	5	NULL	1	4.87	4.85	0
17687	52727-2b4091-b1749-133334-121306-79217-cd3847-e21602-431608-272349	21	未知	5	NULL	0	4.86	4.89	0
17688	002989-661087-de2424-c53116-121306-192896-291209-e21602-431608-272349	1	32	0	878		4.65	4.79	4.64
17689	6a3579-293877-342036-cc34-193506-d72063-e33426-431608-121306-b93254-b43301-111881-431608-272349	2	未知	1	8		4.78	4.94	4.78
17690	c02692-f51944-2c3401-cc1100-121306-433290-253623-652546-a22132-99196-99196-231660-5718-74760-431608-272349	16	未知	2	225		5	5	5
17691	052022-3a1204-121306-0d1431-063761-231660-d0128-431608-272349	29	未知	10	NULL	5	4.76	5	0
17692	a13945-8a2234-c02692-5d2360-07903-8a2234-cb1524-c62143-2e1710-1e4086-8a2234-863895-4a2318-121306-231660-67198-871632-431608-272349	0	15	0	117		4.52	4.9	4.56
17693	af1654-a22383-8a2234-be65	1	13	0	8		4.68	4.93	4.69
17694	2d263-042150-323291-c73749	0	1	0	NULL		0	0	0
17695	72855-3f3083-49292-fc3373-a11519-d81534-121306-102277-9f1640-661087-f81036-713861-431608-272349	1	23	0	494		4.51	4.94	4.6
17696	d63854-b2193-fd1051-141582-8a2234-931140-c62143-a64048-7e1075-b2193-fc3373-121306-661087-4a1619-0a3249-402923-572883-3a2792-431608-272349	1	13	0	641		4.5	4.81	4.61
17697	233398-dc2847-a8274-6b3409-2522-c62143-082380-233398-323291-021794-121306-271567-0a3249-431608-272349	1	3	0	870		4.87	4.93	4.89
17698	7f821-4485-031708-082380-233398-33816-121306-3e1059-a63626-063761-431608-272349	0	1	0	8		4.82	4.69	4.85
17699	082244-da793-a22084-5b293-dc2601	1	33	0	8		0	0	0
17700	b0540-c9891-042150-c62143-6d2875-fc3373-b43550-121306-8d3794-59550-901869-713861-a93922-2b4091-902458-5a1952-ac854-8c2935-431608	0	15	0	235		4.7	4.85	4.72
17701	342412-5a2590-b53745-e41314-121306-d0235-2e1710-713861-431608-272349	1	13	0	8		4.5	5	4.4
17702	52727-f51944-111881-121306-102277-9f1640-f03881-231660-92711-111881-431608-272349	40	未知	3	NULL		4.54	4.94	0
17703	b2193-ba1192-11995-11995-121306-ce4073-e21602-431608-272349	6	未知	2	NULL	8	0	0	0
17704	a72217-042150-e93887-28807-442854-c62143-c34009-2c1019-121306-c92922-652630-2d4026-0f2124-a03756-0f2124-431608-272349	0	0	0	8		4.57	4.77	4.61
17705	031309-403236-de2424-c53116	1	32	0	8		4.63	4.93	4.69
17706	a03756-da697-a53996-814098-ea2006-87107-0f2124-603872-603872-da697-da697	8	未知	2	8		4.89	5	4.89
17707	052022-3a1204-121306-b82976-ff2187-102277-d0128-431608-272349	29	未知	10	NULL	10	0	0	0
17708	341758-193506-121929-59366-e41314-431608-121306-5315-2e1710-442854-431608-272349	7	58	0	8		4.86	5	4.86
17709	a43251-99196-222440-292238-2522-99196-a22132-231497-231497-121306-492946-253866-a63626-591319-431608-272349	11	未知	2	520		4.75	4.88	4.81
17710	28807-442854-be2895-121306-031708-083121-a63626-591319-a53996-d92985-dd2480-814098-dd2480-431608-272349	0	0	0	123		4.61	4.9	4.6
17711	dd3028-dd3028-11949-361622-b43550-121306-5e2725-98183-063761-431608-272349	0	15	0	8		4.05	5	3.9
17712	083121-1d3688-981676-b43550-c62143-a32703-0b4049-a93677-8a2234-342412-981676-b43550-121306-6a3579-d0128-713861-431608-272349	0	15	0	107		4.83	4.93	4.85
17713	432525-611350-383668-a22132-99196-1b3461-292238-a22132-842342-262624-121306-6a3579-d0128-713861-431608-272349	6	未知	2	8		4.72	5	4.76
17714	9f790-572883-641271-1c3929-121306-661087-4a1619-0a3249-431608-272349	1	32	0	332		4.62	4.89	4.62
17715	d52541-4a3610-dc2847-6a3579-d0128-713861-c53116-4a3834-431608	1	2	0	8		5	5	5
17716	231660-021794-8a2234-4a2318-121306-742778-cd3847-ed2191-da3669-6e2034-431608-272349	1	24	0	8		4.2	5	4.4
17717	5d2360-094065-74760-121306-cf2679-111881-e21602-431608-272349	0	15	0	51		4.86	4.93	4.85
17718	b12072-572883-8d3237-9f757-c62143-b7307-8f2156-121306-b82976-ff2187-102277-d0128-431608-272349	29	未知	10	NULL	10	4.91	5	0
17719	3c2588-021794-e314-d71618-121306-342036-871632-431608-272349	0	104	0	8		0	0	0
17720	402923-fe1605-e92321-d72063-3b4047-121306-102277-9f1640-403983-ed2191-431608-272349	1	5	0	7		4.63	4.81	4.66
17721	a13945-c02692-812352-121306-0926-6b3322-e23063-431608-272349	1	16	0	425		4.72	5	4.76
17722	a22383-8c851-8a453-121306-be2895-4f1911-af2835-52727-881768-431608-272349	0	71	0	145		4.65	4.76	4.64
17723	dc2884-5d2360-cf2679-121306-8f3497-5d2360-50882-431608-272349	27	未知	9	NULL		4.69	4.85	0
17724	ed213-2d2779-2c3863-fd2565-121306-a93922-712910-c92945-513720-9b2653-dc3924-431608-272349	0	7	0	77		4.56	5	4.64
17725	212715-cf1867-a92470-8c2935-121306-742778-cd3847-ed2191-8b2706-5f38-431608-272349	6	未知	2	658		4.8	4.97	4.83
17726	1a1215-f71647-b43550-431608	1	30	0	8		4.8	4.92	4.8
17727	231660-20502-2b3552-2e1710-121306-321007-cf2679-402923-d0128-431608-272349	1	16	0	8		4.69	5	4.66
17728	9f790-9f1640-851875-031708-c53116-4a3834-431608-121306-893740-c73545-111881-431608-272349	1	2	0	8		4.53	4.81	4.52
17729	043128-2e1710-8a2234-be65-121306-271567-0a3249-431608-272349	1	16	0	8		4.55	4.87	4.56
17730	3a1157-191362-c22859-002989-102277-9f1640-c53116-4a3834-c22859-121306-094065-812352-353977-431608-272349	0	38	0	8		4.49	4.76	4.46
17731	da793-253623-e42236-693510-da793-231660-9f757-d72063	0	4	0	NULL	4	0	0	0
17732	8b3036-7f4028-db2797-812352-c62143-43819-54938-c62143-341620-233398-6d3428-121306-942726-b42607-ed2191-431608-272349	0	39	0	172		4.53	4.95	4.61
17733	d2536-fc3373-dd3028-de2424-121306-f03881-231660-431608-272349	0	31	0	8		4.56	4.78	4.5
17734	74760-1c925-87661-661087-74760-6e4044-d71618-121306-99789-f81036-77676-39147-cd3847-431608-272349	0	38	0	442		4.73	4.84	4.75
17735	9e2185-413018-342036-cd3847-932203-e41314-1c3929-121306-8a2234-342412-981676-de2424-c53116-ac483-da793-4a2318-272349	0	1	0	8		4.71	4.43	4.57
17736	a53996-16978-653615-c63006-d72063-e33426-121306-c92922-bb2878-52727-881768-431608-272349	2	未知	1	8		4.86	4.94	4.89
17737	141126-0c1478-121306-a32507-5f164-ee867-431608-272349	6	未知	2	1399		4.74	5	4.84
17738	101946-0a2002-6e2940-8b2948-292238-2c1019-a13945-b43550-121306-5e2725-98183-063761-431608-272349	0	15	0	1400		4.45	4.76	4.42
17739	833800-ce4073-4f1911-b7307-8f2156-121306-402923-8d3237-063761-431608-272349	28	未知	10	NULL	0	5	0	0
17740	661715-9f1640-062757-b2193-fc3373-d72063-121306-402923-a33936-063761-431608-272349	0	17	0	8		4.58	4.5	4.62
17741	f92329-f51944-fd1051-121306-cf2679-111881-e21602-431608-272349	12	未知	3	NULL		4.95	4.96	0
